,text,retweet,likes
1411,"RT natalizia: Finalmente fuori il nuovo corso intensivo di ! Ucraina sotto assedio: cause, modalità e scenari d",6,0
1413,"Odessa sotto attacco, Mediterranea: ""Colonne di fumo e forte odore acre"" https: t.co KYgGc790Ko Ucraina",0,0
1414,"Russia e l invasore che stermina civili, Ucraina l aggredito che lotta per sopravvivere. Simple as that Bucha PutinWarCriminal",0,1
1417,"Mi sto sforzando di non scrivere niente sulla Guerra ,un argomento molto complesso di cui non ne so abbastanza. Oggi però scorrere la tl e vedere le immagini che arrivano dall Ucraina è davvero dura.",0,12
1420,Ucraina Bucha pare che giuseppi Conte abbia proposto a Draghi di inviare i pinguinitatticinucleari a mariupol a proposito di armi,0,1
1432,RT : Sta emergendo quella che forse è la ragione principale del fallimento degli accordi di Minsk: la Russia non intende r,1,0
1434,"RT : Reportage Transnistria Imperterrito, il compagno Lenin tende il braccio in direzione della Moldavia. A poca distanza i mi",27,0
1436,"RT n: l' Ucraina sarà un bagno di sangue. Una vittima sacrificale, perché lì si sta forgiando il nuovo dis ordine mondiale. Chi c",3,0
1438,"RT bordin: L ennesima menzogna ucraina, le fosse comuni: in realtà cimiteri dove le milizie ucraine hanno gettato le vittime dell",5,0
1440,"I coscritti russi della primavera 2022 verranno inviati in Ucraina per ""garantire la prontezza al combattimento delle formazioni militari delle forze armate della FederazioneRussa che partecipano all'operazione militare speciale in Ucraina"" a partire dall'11 aprile. https: t.co 2NBMvoLC63",5,8
1441,"Non mi interessa se è un guitto o prodotto made in USA, ma vederlo al suo posto a difesa del proprio paese mi fa pensare ai Savoia nel Settembre '43. nowar Ucraina",0,0
1447,"RT : Ogni lunedì il racconto dal fronte di guerra in Ucraina, e poi le nostre inchieste. a pr",16,0
1448,"l'unica guerra dimmerda dove la parola PACE e' stata censurata, e chi la propone viene demonizzato a. Sto mondo deve cambiare. Noi si crede che anche la Musica potesse cam CanzoniPacifiste, e per la VITA dei bambini in ucraina... https: t.co 61jBp1UVBt",0,1
1449,"La storia di Ljuba, una mamma coraggiosa che da anni vive e lavora a Pordenone e che è tornata in Ucraina a salvare e riprendersi il figlio quindicenne al quale ora cerca di costruire un futuro in Italia. https: t.co VfwadzubL8",1,1
1452,"""Rifondare la UE in funzione degli interessi di Putin"": ovvero come scambiare il cervello con il culo StandWithUkraine RussiaWar Ucraina UcrainaRussia PutinWarCrimes RussianArmy RussianWarCrimes Mariupol Bucha https: t.co cphREutQtX",0,0
1454,"E mentre in tanti propongono di chiudere il gas con la Russia per la Guerra in Ucraina; in Azerbaijan da dove parte il gasdotto SCP che alimenta prima il TANAP e poi il nostro TAP, succede questo. Che facciamo? https: t.co vdvHl4Ated",1,3
1457,"RT : Metsola ha fatto agli 3 promesse: 1) Ci saranno sanzioni contro la Russia; 2) ""Potete contare su di me"", l'ingre",9,0
1464,"RT : Su netflix c è una serie, occupied che descrive esattamente cosa poteva succedere in ucraina (è ambientata in norvegia ma è id",2,0
1472,"RT : Kiev ha denunciato una fossa comune a Bucha con 57 corpi ma per Mosca è una fakenews. Lituania , 1 Paes",1,0
1474,"RT : Sulla prima pagina del Sole24Ore di oggi, domenica 3aprile: il 46% delle imprese a rischio, Pil a 1,9%. Bonomi: Siamo",17,0
1481,"3aprile 39 DAYS RussiaUkraineWar, oltre TZturns27 Amici21 sissi FiorentinaEmpoli DomenicaIn compagnia di invasion e russa in Ucraina: Nuova Cortina di Ferro? https: t.co tnSGsnsamg Bucha BuchaMassacre BuchaGenocide Odessa mariupol PutinWarCrimes Russia Kharkiv",0,0
1484,Il Ministero della Difesa della Federazione Russa ha pubblicato i video degli attacchi a attrezzature e depositi delle truppe ucraine con l'aiuto del drone Outpost . Russia Ucraina drone https: t.co TgfpSxbZLA,0,1
1485,Ucraina: Zelenski ha dichiarato che il battaglione Azov adesso è integrato nelle forze armate ucraine https: t.co oXVbs4jINw Quindi stiamo armando i nazisti. antifascismo pdnetwork sardine,0,0
1486,"Kiev ha denunciato una fossa comune a Bucha con 57 corpi ma per Mosca è una fakenews. Lituania , 1 Paese UE a dire stop al gas della Russia. Nuova esplosione a Belgorod. No vittime. Fonte: TASS. Ucraina UkraineRussiaWar UkraineWar UkraineRussianWar",1,0
1495,RT : Continuano in FabbricadelVapore le manifestazioni di solidarietà per l Ucraina! Gli organizzatori di GeronimoStiltonLiveE,1,0
1499,RT romano: 2aprile All'arrivo a Malta per il suo 36 viaggio apostolico PapaFrancesco parla dell' Ucraina e chiede risposte all'eme,4,0
1501,"RT : Polonia: ""Disposti a ospitare armi nucleari Usa se serve"" guerra ucraina RussianUkrainianWar UkraineRussianWar r",10,0
1502,"RT : Forze armate ucraine continuano a minare i campi, impedendo ai civili di piantare. RussiaUcraina UcrainaRussia Russi",6,0
1516,"RT s: Il PD di usa Bucha per tornare a chiedere il totale embargo del gas dalla Russia. Il PD,partito di GOVERNO, pe",19,0
1524,"RT : Zelenskiy vuole più armi, elicotteri, tank, inasprimento sanzioni alla Russia, la dalla sua parte, chiusura delle a",1,0
1528,"RT : A Orb n manca l onestà intellettuale, l ha persa a Mosca? , ha detto Zelensky. L Ungheria non consente il transito di",3,0
1536,"D'ora in poi quando sentirò parlare di Russia, di cultura russa ecc.. penserò a Bucha non ai vari Dostoyevski o Tolstoj. I russi questo sono. StopPutinNOW RussianWarCrimes",0,0
1539,"RT : L' India acquista greggio a prezzi scontati dalla Russia ""Il nostro governo anteporrà sempre gli interessi nazionali e la",3,0
1542,"Il ricatto del gas non funziona più , è l Europa che non vuole più il gas della Russia .",0,0
1543,"RT geraci: A chi dice che Se non compriamo più il gas, la loro economia sarà in ginocchio ricordo 1) Export gas vale 2% Pil",26,0
1545,"USA e NATO non vogliono la PACE evidente invece, l'interesse di allungare le azioni di guerra per logorare la Russia A conferma la dichiarazione di Stoltenberg ""se Finlandia sceglie Nato avrà acceso rapido"" Tutti i partiti di governo e fdi sottomessi",0,0
1548,RT : Tempo di un po' di debunking. Outlet pro Russia stanno facendo passare questo video (ovviamente in bassa risoluzione) per di,3,0
1549,RT : Chi pensa solamente di paragonare gli errori dell occidente con tutto questo meriterebbe di passarlo sulla propria pelle. Q,1,0
1554,RT : Russia Prime notizie di esplosioni sentite nell'area di Belgorod. Ancora non è chiaro se attacco ucraino andato a segno o a,16,0
1556,RT : Il presidente del Pakistan ha sciolto il Parlamento. Il premier Khan vince la prima mano di questa partita a poker ad alto r,19,0
1558,"Per quanto mi riguarda Biden ha ragione su tutto nei confronti di VladimirPutin e della Russia. EmbargoOnRussianGas immediato e rimozione totale di qualsiasi cosa (prodotti, cultura, tradizione) di origine russa dal resto del mondo. Lo hanno voluto loro e glielo daremo.",0,0
1560,"Quindi, per far ordine: secondo l Orsini ma non solo pensiero il massacro di Bucha sarebbe da ascrivere a Zelensky e al fatto che abbia reagito all invasione della Russia, giusto? RussiaUcraina",0,2
1561,"Già, embargo, così finisce completamente anche il nostro tessuto economico. Ma tu lo sai bene e lo dici proprio per questo, della Russia e dell' Ucraina ti importa meno che a noi, tutto ciò che state facendo è organico e strumentale, alla distruzione del nostro Paese.",0,1
1568,tv PutinWarCrimes russi bastardi merde della società. PutinHitler E Russia merde SlavaUkraini https: t.co CE4vcLXzuT,0,2
1580,"RT : ""D'ora in poi la Lituania non consumerà un solo centimetro cubo del gasrusso. La Lituania è il primo Paese Ue a rifiutare",15,0
1590,"L' India acquista greggio a prezzi scontati dalla Russia ""Il nostro governo anteporrà sempre gli interessi nazionali e la sicurezza energetica ad ogni altra cosa"" sono mica stronzi e scemi come qui https: t.co avHOByEIXT",3,5
1592,"RT : L' Algeria è in prima fila come fornitore di energia alternativo alla Russia. Italia e Spagna sono i maggiori partner, m",3,0
1594,RT : In Russia non boicottano l'arte italiana ! In Italia le grandi menti boicottato Dostoevskij !,5,0
1609,E c è chi sostiene che gli ucraini si dovrebbero arrendere russia RussiansAreCriminals StopPutinNOW,0,0
1615,"Vidi in un sogno: Il Papa Emerito Benedetto XVI il quale si alzerà dalla poltrona e sfilerà davanti ai cardinali, i quali lo onoreranno, infine Papa Francesco, la cui statura sarà abbassata, si inchinerà al suo passaggio. isola Amici21 Russia it",0,0
1619,RT : Vedo bandiere tedesche in mezzo a quelle russe. Molti Mercedes e BMW. Sembra vero. Berlino 3aprile Russia,1,0
1620,RT : Nonostante la somiglianza con Mattarella ... Ho apprezzato molto le parole dell'ambasciatore russo in Italia! I toni pacati,14,0
1624,"RT mosca: SLOVACCHIA Richard Sulik, ministro dell'Economia della Repubblica slovacca: ""Le forniture russe di gas non possono ess",6,0
1628,SpyStory Sputnik EMA Spalanzani &gt;L'Istituto nazionale per le malattie infettive Lazzaro Spallanzani è un istituto di ricovero e cura a carattere scientifico a Roma https: t.co C8LCFQA4WN Russia Vaccino SpyStory,0,0
1630,RT : From Russia with love L'ans(i)a scriveva che ristoranti e bar in Russia sono a corto di prodotti. Testimonianza di u,22,0
1631,Vedo bandiere tedesche in mezzo a quelle russe. Molti Mercedes e BMW. Sembra vero. Berlino 3aprile Russia https: t.co aqga3dTbav,1,2
1641,"La Russia ha oltrepassato quel limite considerato punto di non ritorno da ogni stratega militare che si rispetti. L'arroganza Russa è genetica, e ancora una volta sarà la popolazione a doverne pagare le conseguenze.",0,0
1643,"RT : GP Russia cancellato, piloti russi esclusi, mentre dieci anni di spaventosi massacri dell' ArabiaSaudita in Yemen con la",89,0
1646,La definizione più azzeccata di cosa sia diventata la Russia e il gruppo del presidente che la governa. Russia https: t.co 7QwFnvyOtN,0,0
1649,"RT : Ormai i pennivendoli rai svolgono solo il compito di ""raccogliere testimonianze"", ovviamente tutte pro Ucraina e anti",21,0
1655,"""La Russia non è il vicino che immaginavamo."" Il PM finlandese Sanna Marin ha sostenuto una rapida revisione delle relazioni del Paese con la NATO. Secondo il premier, la Finlandia dovrebbe presto prendere posizione sulla possibile adesione all'organizzazione. https: t.co t2qGXrwKBh",0,0
1656,RT : Sul piano internazionale sta emergendo in queste settimane il ruolo della Turchia nel favorire la prosecuzione dei negoziati f,1,0
1657,RT : UPDATE 17.08 23:00 VIDEO Kubinka Mosca Russia incidente aereo Ilyushin Il 112 si incendia in volo e precipita dura,4,0
1658,"RT : No, ma le sanzioni ""stanno mettendo la Russia in ginocchio"". Non riesco a fermarmi",1,0
1661,"RT : Basta guerre, cancelliamo l odio dal mondo Restiamo in silenzio, impariamo ad ascoltare, la vita è una, non sprechiamo",2,0
1662,"Il PD di usa Bucha per tornare a chiedere il totale embargo del gas dalla Russia. Il PD,partito di GOVERNO, per bocca del suo segretario al sicuro grazie al lauto stipendio di parlamentare, sta promuovendo il collasso economico di aziende e famiglie italiane. https: t.co S4DtQ0r3mj",19,39
1664,Sta emergendo quella che forse è la ragione principale del fallimento degli accordi di Minsk: la Russia non intende riconoscere all Ucraina piena sovranità. Anche perché ha sempre visto quello spazio come propria legittima sfera di influenza https: t.co rsypJ2tWJx,1,2
1665,RT : Chi lo dice a giggino che è convinto che le sanzioni alla Russia stiano funzionando? https: t.co DPFfgnjzUj,6,0
1666,"RT : Si sopravvive, non si vive . Il racconto del vicesindaco di Mariupol che loda il BattaglioneAzov: grandi patrioti guerra",1,0
1672,"Mi auguro che in Pakistan torni quanto prima la stabilità politica e il primo ministro Imran Khan ( ) rafforzi ancor di più la cooperazione con Cina e Russia, approfittando anche delle infrastrutture offerte dalla Shanghai Cooperation Organisation ( SCO).",0,1
1673,"No, ma le sanzioni ""stanno mettendo la Russia in ginocchio"". Non riesco a fermarmi https: t.co ssR45wFAAq",1,6
1675,"RT : Alla luce di ciò che sta emergendo, possiamo dire che i Russians stanno commettendo WarCrimesofRussia ed è tempo che O",1,0
1676,"Si sopravvive, non si vive . Il racconto del vicesindaco di Mariupol che loda il BattaglioneAzov: grandi patrioti guerra russia ucraina rai3 mezzorainpiu 3aprile iltempoquotidiano https: t.co Kf5WnK7ljn https: t.co GLHfDPNklT",1,1
1677,"Non è per niente normale, eppure pare non accorgersi nessuno che i pacifinti del PD sono tutti in prima linea nella vendita delle armi. Guerra Freccero Ucraina Russia https: t.co ZvOMMDnk38",1,4
1679,"Zelensky: ""Architettura di sicurezza globale ha fallito"" russia ucraina https: t.co kmLoNAFJNk",0,0
1682,"RT : Equidistanza tra Russia e NATO, l'ultima frontiera dell'analfabetismo funzionale.",1,0
1683,"RT : Le immagini di Bucha sono un colpo al cuore ma segnano un confine che non può più essere valicato: o di qua, o di là.",20,0
1685,"io Russia invade Ucraina Soldati e cittadini ucraini muoiono, anche russi muoiono. Allora diamo armi all Ucraina. Ucraina vince! No, non è così, muoiono di Anche soldati russi muoiono ma di Soluzione mandiamo altre armi in Ucraina MariupolMassacre Bucha",0,0
1686,"RT : La tragicità della situazione è che la NATO non può intervenire perché la Russia ha testate nucleari, mentre l Ucra",50,0
1687,"RT : Ucraina ha invaso Russia bombardando con due elicotteri raffinerie russe a Belgorod. L'attacco ha causato due feriti,",152,0
1689,RT : Gli anglo americani sono determinati a trasformare l' Ucraina (con le armi) e l'intera Europa (per ora solo con le sanzio,4,0
1690,"RT : Nuovo episodio de laFLEalMassimo di Qualsiasi sia l accordo che verrà raggiunto tra Ucraina e Russia,",1,0
1692,"L Europa ha avuto più occasioni di stabilire la pace in Ucraina ed essere mediatore credibile con la Russia, ma non le ha praticate russia mostra laltrastoria: anzi, ha voluto perderle e questa è una delle premesse storiche della situazione odierna lachiesachecè https: t.co uDvD2QUdQV",7,21
1693,"RT mosca: UCRAINA Odessa, le immagini dei depositi di carburante e petrolio in fiamme dopo il bombardamento russo. Questi deposi",21,0
1696,Le replico una risposta a Berlusconi. Vale anche per lei: Dai Presidente. Con un po di sforzo ce la farà a dire anche che la crisi ucraina è in realtà una ignobile aggressione della Russia e che Putin è un criminale.,0,3
1697,RT : Idioti. Capite? Cos è siete nati per essere schiavi? Ci siamo rotti il cazzo di pagare per la vostra debolezza. Prima acce,17,0
1698,"manina Non so se sei brutto, ma certo non molto lungimirante. Ora Russia sta facendo saltare depositi petrolio Ucraina.",0,0
1699,Una preghiera da Cristiano per la Russia per Putin che sta lottando contro le forze del male E,0,1
1701,"RT mosca: Il video della Tv ucraina che, secondo fonti russe, involontariamente dimostra che l'uccisione dei civili a Bucha è un f",5,0
1703,"Twitter è un posto bellissimo fino a che non incappi in tweet che ti fanno girare le . Dopo Bucha, come fate ad avere ancora il coraggio di giustificare la Russia e Putin? disonorevole per chiunque, senza se e senza ma",1,68
1705,RT : Ad ora l'unico esproprio degno di un regime comunista lo abbiamo fatto noi col berrettino da baseball in testa dicendo alla,55,0
1706,"L'invasione della Russia potrebbe avere conseguenze terribili anche sulle foreste ucraine. Per i numerosi incendi sono a rischio 11 milioni di ettari nel Paese, che ne ricoprono quasi il 15%. Si tratta di una fonte economica importante per l' Ucraina, https: t.co WI5SHlcQ6q",2,7
1709,RT bordin: Quindi la UE rappresentata da una cialtrona che si presenta in mimetica militare è in guerra contro la Russia? ht,17,0
