,text,retweet,likes
920,"La denazificazione russa che passa attraverso le razzie Esercito russo = branco di straccioni e predoni, nulla di diverso dai criminali sovietici che nell'aprile 1945 ostentavano 3 4 5 orologi sullo stesso braccio Ukraine UkraineRussia Putin RussianArmy RussianWarCrimes https: t.co cVHpaFQQeA",0,0
924,"RT : In Ucraina lo scrivono anche alla fermata dell'autobus: Soldato russo, vai a farti fottere (foto ) Ukr",3,0
925,"RT : Rivedi la puntata di del 31marzo. Don Michal Wocial, salesiano in collegamento da Zhytomyr",1,0
927,"Ma VonDerLayen Draghi Letta dimaio tutto PD,,, i sanzionatori dal dito facile e di proclami dannosi hanno capito che le regole le detta chi vende? Putin Ukraine UkraineWar rublo https: t.co 0mQkx4piQY",19,50
930,"""La guerra in Ucraina è stata lanciata con una sopravvalutazione delle forze russe e sottovalutazione della risposta ucraina. Ora Putin ha cambiato strategia"". A SiamoNoi , giornalista e scrittore. Puntata: https: t.co qGf1EqHM5h Ukraine 31marzo https: t.co Wg10dXF3gk",1,1
932,"UKRAINEWAR Volodymyr, 80 anni, nel suo appartamento danneggiato dai bombardamenti, a Kyiv, Ucraina, mercoledì 23 marzo 2022. Rodrigo Abd AP Ukraine https: t.co qzc2egkJDB",6,11
933,siamo sicuri che Kadyrov sia in Ukraine ? https: t.co HLMkzPseYT,0,0
934,Siamo in diretta per parlare di sicurezza delle reti fisiche e digitali! Seguici su Facebook https: t.co 3goH0LckJw russia ukraine war https: t.co bnURCETv2F,3,8
936,Grande certo che Putin ha le idee chiare su la politica estera: lo abbiamo adesso qui davanti la sua visione!!! Ucraina Ukraine RussiaUcraina guerraucraina Guerra A dimenticavo https: t.co PuwM2T16Js,0,1
939,"""Ti ritiri tu?"" ""Tara tara ta!"" La guerra è come una vecchia barzelletta. Ridi solo se non ci stai in mezzo! Nicocomix guerra war tregua Russia Ucraina Ukraine Putin Zelenskyj UkraineRussianWar fumetti vignette cavallidifrisia UkraineWar ritirata https: t.co luxNzoLSSA",0,0
940,Angelina Jolie visita i bimbi ucraini ricoverati a Roma Russia Ucraina Donbass Kiev EU Cina Bielorussia Polonia USA NATO Srebrenica bosnia Kosovo Balkans Serbia Croatia EUFOR BiH NorthMakedonija Slovenia USA Kazakistan Hungary Kiev Kyiv Ukraine POTUS https: t.co 1IJnSKCYNc,0,0
941,"Che poi Siamo sicuri che da domani non ricevendo 2miliardi di Euro al giorno, russia putin riescano a sostenersi? gas norublo Ukraine",0,0
942,"Rivedi la puntata di del 31marzo. Don Michal Wocial, salesiano in collegamento da Zhytomyr , giornalista e scrittore di UkraineWar Ukraine Russia Putin https: t.co kwhXqPhR2J https: t.co 730BHLM2wX",1,2
944,RT : La Georgia sarà il prossimo obiettivo della Russia? Ne ho parlato insieme a in 89 e Ukraine,3,0
948,"Beh, ma di cosa stiamo parlando? RussiaUkraineWar Ukraine UkraineWar Ucraina WARINUKRAINE https: t.co AP9zT2vd8f",10,18
949,"Ennesimo T72 distrutto. I russi pare facciano ancora molto affidamento su questi carri obsoleti, che pur ammodernati, risalgono agli anni 80 StandWithUkraine RussiaWar Ukraine UkraineRussia Putin RussianArmy RussianWarCrimes Mariupol https: t.co QsdsDZqmTf",0,1
952,"In Ucraina lo scrivono anche alla fermata dell'autobus: Soldato russo, vai a farti fottere (foto ) Ukraine https: t.co V6PODDEMwf",3,17
953,"GHISLERI: SEI ITALIANI SU 10 CONTRARI ALL'AUMENTO DELLE SPESE MILITARI, PERCHE' NON SANNO CHE... https: t.co U8YcnaxogP Ukraine UkraineWar",0,0
954,"MontecitorioSelfie di Italia Russia, chi parla con chi UkraineWar Ukraine Putin Draghi https: t.co xciKD7KSye",1,1
955,"PUTIN CI VUOLE TAGLIARE IL GAS GIA' DA DOMANI: IN CASO DI MANCATO PAGAMENTO IN RUBLI, I CONTRATTI... https: t.co 3aOwZvB6rP PutinWarCrimes Ukraine",0,0
958,"UkraineWar ci ha ricordato che prossima e ultima frontiera della guerra è guerra mentale, cioè controllo totale di percezioni e convinzioni dell'opinione pubblica. Insieme a vi spiego perché. Ukraine UkraineVSRussia UkraineRussiaWar https: t.co UBkhPt3b0U",1,3
959,"Il Presidente Putin ha firmato il decreto presidenziale sulle regole del commercio di gas russo con i Paesi ""ostili"". ""Senza pagamento in rubli contratti interrotti"" ha dichiarato il leader che invita ad aprire conti in rubli presso le banche russe. guerra Ukraine Russia",0,1
960,Un'infermiera di Kherson racconta la vita sotto l'occupazione russa. di madrelingua russa e descrive il regime di terrore imposto dagli occupanti Ukraine https: t.co B4fl2Y3f99,0,1
961,Per chi fosse interessato alle notizie non pilotate da mainestream seguite Aljazeera (inglese) Russia Ukraine UkraineWar RussiaUkraineWar https: t.co bxlZfaOXcN,0,1
962,Bellissimo...... Russia RussiaUkraineWar RussiaUcraina RussiaUkraine RussiaToday Ukraine UkraineWar https: t.co jQQTgyfH6J,6,16
963,Le sanzioni funzionano Putin Russia gas UE rubli euro UkraineWar UkraineRussiaConflict Ukraine https: t.co trf1xVubOG,0,0
964,"MARCO CARNELOS, EX AMBASCIATORE IN IRAQ: LA POSIZIONE DI ZELENSKY APPARE SEMPRE PIU' OLTRANZISTA https: t.co BREi9AIn9L Ukraine UkraineWar ukrainawar",0,0
965,"Orsini riassume un po la mentalità di una buona fetta di italiani fin quando non da minaccia me non è un problema mio, mi faccio i fatti miei . orsini Ukraine UkraineWar",0,1
967,"RT : Mariupol, donna stuprata a morte per giorni dai russi davanti al figlio di 6 anni. Mancata in seguito per le ferite. Stupro,",1,0
969,"Ucraina, surprise visit by Special Envoy Angelina Jolie to the hospital piccoli pazienti ukraini dell'ospedale Bambino Gesù di Roma. The Statunitense actress in the capital to turn a film IoSeguoTgr AngelinaJolie Ukraine Refugees https: t.co 1uFelQRN2n",1,5
973,"La ""difesa"" dell'ortodossia russa affidata a dei tagliagole musulmani... A beneficio dei babbei che si abbeverano alla propaganda di quel maiale di Putin StandWithUkraine RussiaWar Ukraine UkraineRussia Putin RussianArmy RussianWarCrimes Mariupol",0,1
977,"L'IMPOTENZA MORALE DELLA EUROPA Incapace di qualsiasi iniziativa seria e dignitosa,volta a mediazione &amp; accordo Così Erdogan,apre un tavolo negoziale, a dispetto della NATO,di cui fa parte la Turchia CHAPEAU all' UOMOdiStato che passerà alla Storia Russia Ukraine war https: t.co UmioDVi2Z4",0,0
980,ultim ora Zelensky contro il governo italiano: Avevate giurato appena tornano Salvini e Giletti ve mannamo lì Razzi . Quando un avverbio di luogo viene confuso con un articolo determinativo 31marzo Russia Ukraine https: t.co 0rTZliRG6N,0,2
985,"RT : Ucraina, Fabrizio Pacifici presidente Fondazione 'Aiutiamoli a vivere' a : ""Il 'grazie' di PapaFrancesco all'",5,0
986,"RT : Il danno causato dai continui bombardamenti della Russia su Mariupol è ""devastante"", ha detto il portavoce del Pentagono Joh",21,0
991,"Guerra in Ucraina , soldato trova cane abbandonato in una casa di Kiev. La storia di Bavaria https: t.co qS6LCIc2hj UkraineRussiaWar UkraineWar UkraineRussianWar Ukraine UkraineUnderAtta k Putin Ukrainian UkraineRussia Zelensky UkraineRussiaConflict https: t.co ay9pPQRmpv",1,1
992,La Georgia sarà il prossimo obiettivo della Russia? Ne ho parlato insieme a in 89 e Ukraine UkraineWar UkraineRussianWar https: t.co WLzVD205PD,3,6
995,RT : 1 2 Dialogo tra un soldato russo e sua mamma StandWithUkraine RussiaWar Ukraine UkraineRussia Putin RussianArmy,1,0
997,"rus Francia, Germania e Italia possono andare avanti un bel po' senza forniture dalla Russia. Caro vecchio sanguinario Putin, putyourgasinyourass. Ukraine",1,0
999,"RT : Che pensasse alla sua figura demmerda fatta in Polonia. Salvini, il pagliaccio sputtanato davanti all'u",1,0
1000,"RT : Un cittadino italiano, Edy Ongaro, nome di battaglia Bozambo , è deceduto in Donbass dove si trovava dal 2015. Si era",15,0
1002,"RT : rus Il vecchio Putin non è solo un criminale, è anche privo",1,0
1003,RT : Il reporter di Al Jazeera svela involontariamente che i soldati ucraini usano i mezzi della Croce Rossa per spostarsi senza,393,0
1004,RT : La testata russa Ura ha querelato LaStampa di per aver utilizzato la foto di un suo fotoreporter all'indom,233,0
1007,"RT 1981: Ukrainian Classical Ballet riunisce i migliori solisti e ballerini dei principali teatri nazionali dell Ucraina, che si tr",11,0
1008,"RT : Su Nei dell' 1aprile la pagina dei servizi Cisl: si parla di emergenza Ucraina, assegnounico, 730, formazi",21,0
1009,"RT : Al confine tra Moldova e Ucraina la fila, in senso opposto a un mese fa, dei profughi che rientrano a Odessa. Un segno di o",6,0
1011,RT : Missili russi a segno questa sera a Leopoli e a Karkiv. Ancora non noti gli obiettivi. Ucraina,25,0
1014,"RT : Missione Ucraina in 66 mezzi, 95% pulmini da 9p, 221 persone capacità di trasferimento da Leopoli oltre 300 posti I 66",2,0
1016,"RT : ""Non è possibile escludere un escalation di attentati per riportare la questione palestinese all attenzione internazionale",3,0
1017,"RT : Missione Ucraina in 66 mezzi, 95% pulmini da 9p, 221 persone capacità di trasferimento da Leopoli oltre 300 posti",2,0
1018,RT : In Libano c è grano a disposizione solo per un mese e il Governo si trova ora costretto a cercare soluzioni a,2,0
1019,"Missione Ucraina in 66 mezzi, 95% pulmini da 9p, 221 persone capacità di trasferimento da Leopoli oltre 300 posti I 66 mezzi formano circa un chilometro di colonna 32,5 tonnellate aiuti umanitari org org e tanti altri https: t.co 8T5S6D87BK",2,1
1021,RT : Sul di oggi affronto i rischi che la Cina sta correndo con il suo appoggio alla Russia nella sua aggression,2,0
1022,RT : Deve arrivare a definire nuovi accordi. La guerra non è altro che l'assenza di accordi di reciproca garanzia (m,1,0
1024,"RT animali: Oggi doppia intervista sulla guerra in Ucraina con , direttore editoriale del think tank , e",1,0
1025,"Salvare Andrea Cisternino , i suoi collaboratori ed i loro animali Firma la petici n! https: t.co uv7nJeAa2D via es Ucraina UcraniaBajoAtaque UcraniaRusia HelpUkraine",0,0
1030,"Oggi doppia intervista sulla guerra in Ucraina con , direttore editoriale del think tank , e , esperto di Russia e Balcani, professore presso l AarhusUniversity. L articolo a cura di Emanuele Martino. LINK https: t.co nLAIS4DKUx https: t.co Fz6IBYnOTn",1,1
1031,Sentire questo sorosiano di Formigli parlare di Ucraina democratica ed in pace dopo che ci sono 14.000 morti ed 1 milione di sfollati nel Donbass fa veramente schifo. Grazie Santoro,0,0
1032,"Giovedì 7 aprile, h 9:15 si svolgerà il seminario del corso di dottorato in Studi Storici UniFi UniSi sulla guerra in Ucraina. Il seminario è eccezionalmente aperto anche agli esterni in via telematica. Per chi volesse partecipare: contatti nella locandina https: t.co veaN9zxXDE",0,0
1034,RT : Il blogger ucraino Gleb Lyashenko è stato arrestato a Leopoli per tradimento (15 anni di carcere). Oppositore di Zelensky,555,0
1037,Di Maio: Italia pronta per ruolo di garante con Ucraina neutrale ucraina https: t.co 7A42IKVL09 https: t.co BwhAjhZk9O,0,6
1038,In Libano c è grano a disposizione solo per un mese e il Governo si trova ora costretto a cercare soluzioni alternative. Beirut riceve più dell 80% di frumento dall Ucraina e circa il 16% dalla Russia. Di https: t.co 9MwrVCQzVb,2,2
1039,"RT it: Uno dei temi centrali della visita apostolica del Papa a Malta, prevista in questo fine settimana, è quello dell acco",3,0
1040,"RT : Toh, si sono svegliati anche i media italiani. HunterBiden Biden USA Ucraina https: t.co 7vy95wtW7C",232,0
1042,"Stavo riflettendo sul grande successo degli USA grazie alla guerra in Ucraina: 1. ricompattezza degli europei sotto il loro strumento di dominio, la NATO 2. miliardi di dollari per le loro industrie delle armi 3. miliardi di dollari per la ricostruzione post bellica E i morti? https: t.co IaLbFpCtSD",0,1
1043,RT signifredi: Dalla Campania alla Polonia per incontrare e accogliere i profughi della guerra in Ucraina: il viaggio di mons. Giusep,10,0
1045,"RT : ""Le forze ucraine hanno ripreso i villaggi di Sloboda e Lukashivka nel sud di Chernihiv e si sono posizionate lungo",3,0
1047,"RT : La crisi ucraina, il ruolo dell' UE e degli Usa, il dibattito sulle spesemilitari e la difesa europea. L'interv",2,0
1048,"RT : PapaFrancesco a Malta, l Ucraina e le speranze di pace Al centro della puntata di con e ospi",1,0
1049,"RT : Importante l'impegno del governo italiano x l'accoglienza, ma registriamo anche una straordinaria disponibilità della s",26,0
1051,RT : Qualcuno ricordi a Formigli che gli ucraini hanno fatto fuori 14mila loro connazionali nel Donbas negli ultimi sette an,3,0
1056,RT Diretta: Le organizzazioni pacifiste italiane si sono date appuntamento oggi a Gorizia per raggiungere insieme Leopoli: una vera,9,0
1061,"RT : Ucraina, Russia: ""Attacco Kiev a deposito petrolio di Belgorod, serbatoi in fiamme"". https: t.co WPoTegoyuP",5,0
1064,Ucraina. Treu: conservare lavoro a residenti richiamati in patria https: t.co ETDiFKVTaE,0,0
1065,RT Nico Piro : 31marzo Russia Ucraina Guerra cominciamo con un tema che mi sta molto a cuore e che mi sta constando attacchi da vari,232,0
1066,Una signora georgiana manda a quel paese tutti quelli che spingono il suo paese verso la guerra. Ne hanno abbastanza e hanno ragione Fatevi i c i vostri NATO Ucraina UkraineRussiaWar https: t.co 5pkHZGyQkN,0,0
1067,"RT : Zelensky: le forze armate russe si stanno riposizionando nell'est dell' Ucraina in previsione di ""potenti attacchi""",2,0
1068,"Missione Ucraina in 66 mezzi, 95% pulmini da 9p, 221 persone capacità di trasferimento da Leopoli oltre 300 posti I 66 mezzi formano circa un chilometro di colonna 32,5 tonnellate aiuti umanitari org org e tanti altri https: t.co EvucoBX1qr",2,3
1069,RT natalizia: Guerra in Ucraina. Quali possibili conseguenze su: autonomia strategica europea; spesa militare Paesi UE; coesi,1,0
1074,RT : Ucraina ultime notizie. Mosca: attacco ucraino incendia 8 depositi di petrolio in Russia https: t.co uCoToa0pWD https:,5,0
1075,"RT : Ucraina, chi è Bozambo Ongaro, il miliziano italiano ucciso in Donbass https: t.co fcejXDVjde https: t.co 8rz7dPnx1i",2,0
1076,"RT : Estremisti di opposti orientamenti politici, schierati sui due fronti Russia Ucraina Guerra https: t.co K8Xkago4Yb",5,0
1077,"RT : Quanto ci vuole per sostituire Speranza? Mi pare in sedicesimo la situazione Russia Ucraina ,sul terreno cercano la",1,0
1078,"Uno dei temi centrali della visita apostolica del Papa a Malta, prevista in questo fine settimana, è quello dell accoglienza, in un tempo di grande preoccupazione per quanto sta accadendo in Ucraina https: t.co 72t1kjVgN6",3,5
1084,La soluzione necessaria Riccardi pace ucraina https: t.co D5crNfDJpr,0,0
1085,RT : Renzi: Conte fa un gioco cinico e squallido sulla pelle degli italiani e sulle bombe in Ucraina. https: t.co d5R34,7,0
1086,"RT geraci: Quindi, le nostre SanzioniBoomerang non sono solo un prezzo economico, che comunque va sempre compreso, cosa che non s",4,0
1087,RT it: 31marzo Un convoglio di 70 mezzi è in partenza da Gorizia per l' Ucraina per manifestare volontà di pace e solidarietà,8,0
1089,Update dall'intelligence UK. L'esercito Ucraino ha riconquistato alcuni villaggi a sud di Chernihiv. Ucraina sta parzialmente respingendo la Russia a est e nord est di Kyiv. Chernihiv e Kyiv sono costantemente sotto attacco nonostante le dichiarazioni di Mosca. https: t.co bSjLWsQDp0,0,1
1091,"RT : Ho appena votato la fiducia a Draghi sul Dl Ucraina. Si fa politica con le idee, non con i sondaggi. ht",13,0
1092,La guerra tra Russia e Ucraina è anche lotta tra ideologia patriarcale e valori femministi.,0,0
1094,"Se stai fuggendo dalla guerra in Ucraina e ti dirigi nell' UE, ecco alcune informazioni importanti sui tuoi diritti per quanto riguarda l'attraversamento della frontiera in un paese dell'UE. https: t.co 683Sr5KFky https: t.co AXabs7SKZq",0,0
1097,RT Cardellini: Quando un'immagine dice più di mille tweet. spesemilitari Draghi Ucraina 1aprile https: t.co jaTeBDd8ce,4,0
1098,"RT : MariupolLiberata Denazificata Testimonianze della popolazione civile: ""La TV Ucraina dice che siamo ostaggi dei Russi, N",11,0
1101,RT days 82: Prof. Orsini : Querelo Romano del PD. Rinunci alla tutela da parlamentare. Dimostri che sono pifferaio di Putin. cart,379,0
1102,"RT : Visitando il confine con l' Ucraina, si capisce in maniera ancora più forte l'urgenza di investire subito per la difesa",9,0
1104,RT : Un deposito di munizioni è esploso nella regione di Belgorod in Russia. Fonti russe accusano un'azione militare u,15,0
1105,RT IT: Il Presidente su : La pandemia e la crisi ucraina rendono quanto mai strategico garantire la sicu,8,0
1106,RT : In Ucraina gli assassini vengono assolti e poi vanno in parlamento... quasi peggio del Draghistan dove in Parlamento,5,0
1107,"RT : Con lo scandalo HunterBiden sui finanziamenti ai biolaboratori in Ucraina e le ultime gaffe , mi sa che Biden sarà invi",41,0
1108,"RT : Ucraina: Volodymyr Zelensky lancia l'allarme, i russi si stanno preparando ad attaccare il Donbass, nel Sud di Maria",1,0
1109,"Quotidiani, Ultimora Cinema , Sport Ucraina e Politica Seria , FANTACALCIO ... tutto qui, https: t.co vf44VIhQzC Segui questo link per entrare nel mio gruppo WhatsApp: https: t.co a8VJ3WrYUY https: t.co 4LcQ2zv4ll",0,0
